ApplNo	SubmissionType	SubmissionNo	SubmissionPropertyTypeCode	SubmissionPropertyTypeID
014901	SUPPL     	38	Null	7
014901	SUPPL     	39	Null	6
014901	SUPPL     	39	Null	7
014901	SUPPL     	42	Null	15
014901	SUPPL     	42	Null	31
014901	SUPPL     	42	Null	6
014901	SUPPL     	42	Null	7
014901	SUPPL     	43	Null	0
014901	SUPPL     	44	Null	6
014901	SUPPL     	44	Null	15
014901	SUPPL     	44	Null	31
014901	SUPPL     	44	Null	7
014901	SUPPL     	45	Null	6
014901	SUPPL     	45	Null	7
014901	SUPPL     	45	Null	15
014901	SUPPL     	45	Null	31
015034	SUPPL     	10	Null	0
015034	SUPPL     	11	Null	0
015034	SUPPL     	12	Null	0
015034	SUPPL     	14	Null	0
015034	SUPPL     	15	Null	0
015034	SUPPL     	16	Null	0
015034	SUPPL     	17	Null	0
015034	SUPPL     	19	Null	0
015034	SUPPL     	22	Null	0
015034	SUPPL     	23	Null	0
015034	SUPPL     	24	Null	0
015034	SUPPL     	25	Null	0
015034	SUPPL     	27	Null	0
015034	SUPPL     	29	Null	0
015034	SUPPL     	31	Null	0
015034	SUPPL     	33	Null	0
015034	SUPPL     	35	Null	0
015034	SUPPL     	43	Null	0
015034	SUPPL     	44	Null	15
015034	SUPPL     	44	Null	31
015034	SUPPL     	44	Null	7
015034	SUPPL     	44	Null	6
015034	SUPPL     	45	Null	15
015034	SUPPL     	45	Null	31
015034	SUPPL     	45	Null	6
015034	SUPPL     	45	Null	7
015103	ORIG      	1	Null	0
015103	SUPPL     	22	Null	0
015103	SUPPL     	23	Null	0
015103	SUPPL     	24	Null	0
015103	SUPPL     	25	Null	0
015103	SUPPL     	26	Null	0
015103	SUPPL     	27	Null	0
015103	SUPPL     	28	Null	0
015103	SUPPL     	29	Null	0
015103	SUPPL     	31	Null	0
015103	SUPPL     	32	Null	0
015103	SUPPL     	33	Null	0
015103	SUPPL     	34	Null	0
015103	SUPPL     	35	Null	0
015103	SUPPL     	36	Null	0
015103	SUPPL     	37	Null	0
015103	SUPPL     	38	Null	0
015193	SUPPL     	12	Null	0
015193	SUPPL     	16	Null	0
015193	SUPPL     	17	Null	0
015193	SUPPL     	19	Null	0
015193	SUPPL     	20	Null	0
015193	SUPPL     	23	Null	0
015193	SUPPL     	24	Null	0
015193	SUPPL     	25	Null	0
015193	SUPPL     	27	Null	15
015193	SUPPL     	27	Null	31
015197	SUPPL     	15	Null	0
015197	SUPPL     	19	Null	0
015197	SUPPL     	22	Null	0
015197	SUPPL     	24	Null	0
015197	SUPPL     	28	Null	0
015197	SUPPL     	29	Null	0
015197	SUPPL     	32	Null	0
015197	SUPPL     	33	Null	0
015197	SUPPL     	35	Null	0
015197	SUPPL     	36	Null	0
015197	SUPPL     	37	Null	0
015197	SUPPL     	38	Null	0
015197	SUPPL     	39	Null	0
015229	SUPPL     	11	Null	0
015229	SUPPL     	12	Null	0
015229	SUPPL     	13	Null	0
015229	SUPPL     	14	Null	0
015229	SUPPL     	16	Null	0
015229	SUPPL     	19	Null	0
015229	SUPPL     	25	Null	0
015229	SUPPL     	26	Null	0
015229	SUPPL     	27	Null	0
015229	SUPPL     	29	Null	0
015230	SUPPL     	12	Null	0
015230	SUPPL     	15	Null	0
015230	SUPPL     	18	Null	0
015230	SUPPL     	22	Null	0
015230	SUPPL     	24	Null	0
015230	SUPPL     	25	Null	0
015230	SUPPL     	26	Null	0
015230	SUPPL     	27	Null	0
015230	SUPPL     	28	Null	0
015230	SUPPL     	29	Null	0
015230	SUPPL     	30	Null	0
015296	SUPPL     	20	Null	0
015296	SUPPL     	23	Null	0
015296	SUPPL     	24	Null	0
015296	SUPPL     	25	Null	0
015296	SUPPL     	26	Null	0
015296	SUPPL     	28	Null	0
015296	SUPPL     	29	Null	0
015296	SUPPL     	31	Null	0
015296	SUPPL     	32	Null	0
015296	SUPPL     	33	Null	0
015296	SUPPL     	35	Null	0
015296	SUPPL     	36	Null	0
015296	SUPPL     	37	Null	0
015296	SUPPL     	38	Null	0
015296	SUPPL     	39	Null	0
015296	SUPPL     	40	Null	0
015296	SUPPL     	41	Null	0
015296	SUPPL     	42	Null	0
015296	SUPPL     	45	Null	0
015296	SUPPL     	46	Null	0
015296	SUPPL     	47	Null	0
015296	SUPPL     	48	Null	0
015296	SUPPL     	49	Null	0
015296	SUPPL     	51	Null	0
015296	SUPPL     	52	Null	0
015296	SUPPL     	54	Null	0
015296	SUPPL     	55	Null	0
015296	SUPPL     	57	Null	0
015296	SUPPL     	58	Null	0
015296	SUPPL     	63	Null	0
015296	SUPPL     	64	Null	0
015417	ORIG      	1	Null	0
015417	SUPPL     	10	Null	0
015417	SUPPL     	12	Null	0
015419	SUPPL     	9	Null	0
015419	SUPPL     	14	Null	0
015500	SUPPL     	34	Null	0
015500	SUPPL     	42	Null	0
015500	SUPPL     	46	Null	0
015539	ORIG      	1	Null	0
015539	SUPPL     	8	Null	0
015539	SUPPL     	9	Null	0
015539	SUPPL     	13	Null	0
015539	SUPPL     	15	Null	0
015539	SUPPL     	17	Null	0
015539	SUPPL     	18	Null	0
015539	SUPPL     	21	Null	0
015539	SUPPL     	27	Null	0
