MarketingStatusID	ApplNo	ProductNo
3	061653	001
3	061653	002
3	061653	003
3	061655	001
3	061655	002
3	061655	003
3	061658	001
3	061658	002
3	061659	001
3	061667	001
1	061667	002
3	061675	001
3	061675	002
3	061685	001
3	061685	002
3	061699	001
3	061705	001
3	061705	002
3	061716	001
3	061716	002
3	061717	001
